,Game ID,Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
11,KCA202104010,b1,0-5,0,1--,,,KCR,Andrew Benintendi,Kyle Gibson,4%,22%,Single to CF (Ground Ball); Merrifield to 2B
12,KCA202104010,b1,0-5,0,12-,,,KCR,Carlos Santana,Kyle Gibson,6%,28%,Walk; Merrifield to 3B; Benintendi to 2B
13,KCA202104010,b1,0-5,0,123,,R,KCR,Salvador Perez,Kyle Gibson,8%,36%,Walk; Merrifield Scores; Benintendi to 3B; Santana to 2B
14,KCA202104010,b1,1-5,0,123,,R,KCR,Jorge Soler,Kyle Gibson,5%,41%,Passed Ball; Benintendi Scores/No RBI; Santana to 3B; Perez to 2B
15,KCA202104010,b1,2-5,0,-23,,,KCR,Jorge Soler,Kyle Gibson,3%,44%,Walk
16,KCA202104010,b1,2-5,0,123,,O,KCR,Hunter Dozier,Kyle Gibson,-7%,37%,Strikeout Looking
17,KCA202104010,b1,2-5,1,123,,R,KCR,Kyle Isbel,Kyle Gibson,9%,46%,Single to RF (Line Drive to Deep CF-RF); Santana Scores; Perez to 3B; Soler to 2B
18,KCA202104010,b1,3-5,1,123,,R,KCR,Michael A. Taylor,Kyle Gibson,9%,55%,Single to CF (Line Drive); Perez Scores; Soler to 3B; Isbel to 2B
19,KCA202104010,b1,4-5,1,123,,RO,KCR,Nicky Lopez,Taylor Hearn,0%,55%,Flyball: CF/Sacrifice Fly (Deep CF); Soler Scores; Isbel to 3B
20,KCA202104010,b1,5-5,2,1-3,,O,KCR,Whit Merrifield,Taylor Hearn,-5%,50%,Flyball: SS (Deep SS)
21,KCA202104010,t2,5-5,0,---,,,TEX,David Dahl,Brad Keller,-4%,46%,Single to 2B (Ground Ball)
22,KCA202104010,t2,5-5,0,1--,,,TEX,Joey Gallo,Brad Keller,-6%,41%,Walk; Dahl to 2B
23,KCA202104010,t2,5-5,0,12-,,O,TEX,Nick Solak,Brad Keller,1%,41%,Groundout: SS-1B; Dahl to 3B; Gallo to 2B
24,KCA202104010,t2,5-5,1,-23,,R,TEX,Nathaniel Lowe,Brad Keller,-7%,34%,Single to LF (Line Drive); Dahl Scores; Gallo to 3B
25,KCA202104010,t2,6-5,1,1-3,,,TEX,Brock Holt,Kyle Zimmer,-3%,31%,Walk; Lowe to 2B
26,KCA202104010,t2,6-5,1,123,,O,TEX,Eli White,Kyle Zimmer,7%,38%,Strikeout Swinging
27,KCA202104010,t2,6-5,2,123,,O,TEX,Leody Taveras,Kyle Zimmer,7%,45%,Strikeout Swinging
28,KCA202104010,b2,5-6,0,---,,O,KCR,Andrew Benintendi,Taylor Hearn,-3%,42%,Lineout: LF
29,KCA202104010,b2,5-6,1,---,,,KCR,Carlos Santana,Taylor Hearn,3%,45%,Walk
30,KCA202104010,b2,5-6,1,1--,,O,KCR,Salvador Perez,Taylor Hearn,-3%,42%,Groundout: SS-2B/Forceout at 2B (SS-3B Hole); Perez to 1B
31,KCA202104010,b2,5-6,2,1--,,,KCR,Jorge Soler,Taylor Hearn,2%,44%,Reached on Interference on C; Perez to 2B; Soler to 1B
32,KCA202104010,b2,5-6,2,12-,,O,KCR,Hunter Dozier,Taylor Hearn,-5%,39%,Groundout: SS-2B/Forceout at 2B; Dozier to 1B
33,KCA202104010,t3,6-5,0,---,,,TEX,Jose Trevino,Carlos Hernandez,-3%,36%,Single to CF (Line Drive to Deep CF)
34,KCA202104010,t3,6-5,0,1--,,,TEX,Isiah Kiner-Falefa,Carlos Hernandez,-5%,31%,Walk; Trevino to 2B
35,KCA202104010,t3,6-5,0,12-,,,TEX,David Dahl,Carlos Hernandez,-6%,24%,Single to RF (Ground Ball thru 2B-1B); Trevino to 3B; Kiner-Falefa to 2B
36,KCA202104010,t3,6-5,0,123,,RR,TEX,Joey Gallo,Carlos Hernandez,-10%,14%,Single to CF (Ground Ball); Trevino Scores; Kiner-Falefa Scores; Dahl to 3B
37,KCA202104010,t3,8-5,0,1-3,,O,TEX,Nick Solak,Carlos Hernandez,3%,17%,Strikeout Swinging
38,KCA202104010,t3,8-5,1,1-3,,OO,TEX,Nathaniel Lowe,Carlos Hernandez,7%,25%,Double Play: Flyball: CF (LF-CF); Dahl out at Hm/CF-C
39,KCA202104010,b3,5-8,0,---,,O,KCR,Kyle Isbel,Taylor Hearn,-2%,22%,Strikeout Looking
40,KCA202104010,b3,5-8,1,---,,R,KCR,Michael A. Taylor,Taylor Hearn,9%,31%,Home Run (Fly Ball to Deep CF-RF)
41,KCA202104010,b3,6-8,1,---,,,KCR,Nicky Lopez,Taylor Hearn,3%,34%,Single to 3B (Ground Ball to SS-3B Hole)
42,KCA202104010,b3,6-8,1,1--,,,KCR,Whit Merrifield,Taylor Hearn,4%,38%,Single to LF (Ground Ball thru SS-3B Hole); Lopez to 2B
43,KCA202104010,b3,6-8,1,12-,,O,KCR,Andrew Benintendi,Taylor Hearn,-5%,33%,Strikeout Swinging
44,KCA202104010,b3,6-8,2,12-,,R,KCR,Carlos Santana,Taylor Hearn,11%,43%,Single to LF (Ground Ball thru SS-3B Hole); Lopez Scores; Merrifield to 2B
45,KCA202104010,b3,7-8,2,12-,,O,KCR,Salvador Perez,Kyle Cody,-5%,38%,Strikeout Swinging
46,KCA202104010,t4,8-7,0,---,,O,TEX,Brock Holt,Carlos Hernandez,2%,41%,Flyball: CF (Short LF-CF)
47,KCA202104010,t4,8-7,1,---,,O,TEX,Eli White,Carlos Hernandez,2%,42%,Strikeout Swinging
48,KCA202104010,t4,8-7,2,---,,O,TEX,Leody Taveras,Carlos Hernandez,1%,44%,Strikeout Looking
49,KCA202104010,b4,7-8,0,---,,R,KCR,Jorge Soler,Kyle Cody,13%,56%,Home Run (Fly Ball to Deep CF)
50,KCA202104010,b4,8-8,0,---,,,KCR,Hunter Dozier,Kyle Cody,4%,60%,Walk
51,KCA202104010,b4,8-8,0,1--,,,KCR,Kyle Isbel,Kyle Cody,6%,67%,Single to LF (Line Drive to Short LF); Dozier to 2B
52,KCA202104010,b4,8-8,0,12-,,R,KCR,Michael A. Taylor,Kyle Cody,10%,76%,Single to CF (Line Drive); Dozier Scores; Isbel to 2B
53,KCA202104010,b4,9-8,0,12-,,,KCR,Nicky Lopez,Kyle Cody,6%,82%,Single to P (Bunt); Isbel to 3B; Taylor to 2B
54,KCA202104010,b4,9-8,0,123,,RO,KCR,Whit Merrifield,Kyle Cody,2%,84%,Flyball: RF/Sacrifice Fly (RF Line); Isbel Scores; Taylor to 3B; Lopez to 2B
55,KCA202104010,b4,10-8,1,-23,,O,KCR,Andrew Benintendi,Kyle Cody,-5%,79%,Strikeout Looking
56,KCA202104010,b4,10-8,2,-23,,O,KCR,Carlos Santana,Josh Sborz,-4%,74%,Flyball: RF (Deep RF)
57,KCA202104010,t5,8-10,0,---,,O,TEX,Jose Trevino,Carlos Hernandez,3%,77%,Strikeout Swinging
58,KCA202104010,t5,8-10,1,---,,O,TEX,Isiah Kiner-Falefa,Carlos Hernandez,2%,79%,Flyball: RF (RF Line)
59,KCA202104010,t5,8-10,2,---,,O,TEX,David Dahl,Carlos Hernandez,1%,81%,Strikeout Swinging
60,KCA202104010,b5,10-8,0,---,,O,KCR,Salvador Perez,Josh Sborz,-2%,79%,Groundout: SS-1B (SS-3B Hole)
61,KCA202104010,b5,10-8,1,---,,,KCR,Jorge Soler,Josh Sborz,2%,81%,Walk
62,KCA202104010,b5,10-8,1,1--,,O,KCR,Hunter Dozier,Josh Sborz,-2%,79%,Strikeout Looking
63,KCA202104010,b5,10-8,2,1--,,O,KCR,Kyle Isbel,Josh Sborz,-2%,77%,Strikeout Swinging
64,KCA202104010,t6,8-10,0,---,,O,TEX,Joey Gallo,Jesse Hahn,3%,80%,Foul Popfly: 3B (3B into Foul Terr.)
65,KCA202104010,t6,8-10,1,---,,,TEX,Nick Solak,Jesse Hahn,-4%,77%,Hit By Pitch
66,KCA202104010,t6,8-10,1,1--,,O,TEX,Nathaniel Lowe,Jesse Hahn,4%,81%,Strikeout Swinging
67,KCA202104010,t6,8-10,2,1--,,,TEX,Brock Holt,Jesse Hahn,-1%,80%,Wild Pitch; Solak to 2B
68,KCA202104010,t6,8-10,2,-2-,,,TEX,Brock Holt,Jesse Hahn,-2%,78%,Walk
69,KCA202104010,t6,8-10,2,12-,,R,TEX,Eli White,Jesse Hahn,-13%,65%,Single to 2B (Ground Ball to SS-2B); Solak Scores; Holt to 3B
70,KCA202104010,t6,9-10,2,1-3,,O,TEX,Leody Taveras,Jesse Hahn,8%,74%,Strikeout Looking
71,KCA202104010,b6,10-9,0,---,,O,KCR,Michael A. Taylor,John King,-2%,71%,Groundout: SS-1B
72,KCA202104010,b6,10-9,1,---,,O,KCR,Nicky Lopez,John King,-2%,70%,Groundout: 3B-1B (Short 3B Line)
73,KCA202104010,b6,10-9,2,---,,O,KCR,Whit Merrifield,John King,-1%,68%,Groundout: 2B-1B (Deep 2B)
74,KCA202104010,t7,9-10,0,---,,O,TEX,Jose Trevino,Scott Barlow,5%,73%,Strikeout Looking
75,KCA202104010,t7,9-10,1,---,,O,TEX,Isiah Kiner-Falefa,Scott Barlow,3%,76%,Flyball: CF (CF-RF)
76,KCA202104010,t7,9-10,2,---,,O,TEX,David Dahl,Scott Barlow,2%,78%,Strikeout Swinging
77,KCA202104010,b7,10-9,0,---,,,KCR,Andrew Benintendi,Brett de Geus,3%,81%,Walk
78,KCA202104010,b7,10-9,0,1--,,,KCR,Carlos Santana,Brett de Geus,4%,85%,Walk; Benintendi to 2B
79,KCA202104010,b7,10-9,0,12-,,,KCR,Salvador Perez,Brett de Geus,5%,90%,Hit By Pitch; Benintendi to 3B; Santana to 2B
80,KCA202104010,b7,10-9,0,123,,R,KCR,Jorge Soler,Brett de Geus,4%,95%,Hit By Pitch; Benintendi Scores; Santana to 3B; Perez to 2B
81,KCA202104010,b7,11-9,0,123,,RO,KCR,Hunter Dozier,Brett de Geus,1%,96%,Groundout: 3B-2B/Forceout at 2B (SS-3B Hole); Santana Scores; Perez to 3B; Dozier to 1B
82,KCA202104010,b7,12-9,1,1-3,,R,KCR,Kyle Isbel,Brett de Geus,2%,97%,Single to SS (Ground Ball); Perez Scores; Dozier to 2B
83,KCA202104010,b7,13-9,1,12-,,O,KCR,Michael A. Taylor,Brett de Geus,0%,97%,Groundout: 3B-2B/Forceout at 2B (SS-3B Hole); Dozier to 3B; Taylor to 1B
84,KCA202104010,b7,13-9,2,1-3,,O,KCR,Nicky Lopez,Brett de Geus,-1%,96%,Groundout: 2B-1B (2B-1B)
85,KCA202104010,t8,9-13,0,---,,,TEX,Joey Gallo,Scott Barlow,-3%,94%,Single to RF (Ground Ball)
86,KCA202104010,t8,9-13,0,1--,,O,TEX,Nick Solak,Scott Barlow,2%,96%,Strikeout Swinging
87,KCA202104010,t8,9-13,1,1--,,O,TEX,Nathaniel Lowe,Scott Barlow,2%,98%,Strikeout Swinging
88,KCA202104010,t8,9-13,2,1--,,,TEX,Brock Holt,Scott Barlow,-1%,96%,Walk; Gallo to 2B
89,KCA202104010,t8,9-13,2,12-,,,TEX,Eli White,Scott Barlow,-3%,94%,Walk; Gallo to 3B; Holt to 2B
90,KCA202104010,t8,9-13,2,123,,O,TEX,Leody Taveras,Greg Holland,5%,99%,Strikeout Swinging
91,KCA202104010,b8,13-9,0,---,,R,KCR,Whit Merrifield,Kolby Allard,1%,99%,Home Run (Fly Ball to Deep LF)
92,KCA202104010,b8,14-9,0,---,,O,KCR,Andrew Benintendi,Kolby Allard,0%,99%,Groundout: 1B unassisted
93,KCA202104010,b8,14-9,1,---,,,KCR,Carlos Santana,Kolby Allard,0%,99%,Reached on E6 (throw) (Ground Ball); Santana to 1B
94,KCA202104010,b8,14-9,1,1--,,O,KCR,Salvador Perez,Kolby Allard,0%,99%,Strikeout Swinging
95,KCA202104010,b8,14-9,2,1--,,,KCR,Jorge Soler,Kolby Allard,0%,99%,Single to CF (Line Drive); Santana to 3B; Soler to 2B/Adv on E8 (throw)
96,KCA202104010,b8,14-9,2,-23,,O,KCR,Hanser Alberto,Kolby Allard,0%,99%,Groundout: 3B-1B (SS-3B Hole)
97,KCA202104010,t9,9-14,0,---,,,TEX,Jose Trevino,Greg Holland,-1%,98%,Single to P (Ground Ball to 2B-1B)
98,KCA202104010,t9,9-14,0,1--,,O,TEX,Isiah Kiner-Falefa,Greg Holland,1%,99%,Groundout: P-2B/Forceout at 2B (Weak SS-2B); Kiner-Falefa to 1B
99,KCA202104010,t9,9-14,1,1--,,,TEX,David Dahl,Greg Holland,-1%,99%,Walk; Kiner-Falefa to 2B
100,KCA202104010,t9,9-14,1,12-,,,TEX,Joey Gallo,Greg Holland,-1%,98%,Passed Ball; Kiner-Falefa to 3B; Dahl to 2B
101,KCA202104010,t9,9-14,1,-23,,R,TEX,Joey Gallo,Greg Holland,0%,98%,Wild Pitch; Kiner-Falefa Scores/No RBI/unER; Dahl to 3B
102,KCA202104010,t9,10-14,1,--3,,,TEX,Joey Gallo,Greg Holland,-2%,96%,Walk
103,KCA202104010,t9,10-14,1,1-3,,O,TEX,Nick Solak,Wade Davis,3%,99%,Strikeout Looking
104,KCA202104010,t9,10-14,2,1-3,,,TEX,Nathaniel Lowe,Wade Davis,0%,98%,Gallo Steals 2B
105,KCA202104010,t9,10-14,2,-23,,O,TEX,Nathaniel Lowe,Wade Davis,2%,100%,Strikeout Swinging
0,MIA202104010,t1,0-0,0,---,,O,TBR,Yoshi Tsutsugo,Sandy Alcantara,-2%,48%,Flyball: CF
1,MIA202104010,t1,0-0,1,---,,O,TBR,Austin Meadows,Sandy Alcantara,-2%,46%,Flyball: LF (LF Line)
2,MIA202104010,t1,0-0,2,---,,,TBR,Randy Arozarena,Sandy Alcantara,1%,47%,Single to RF (Ground Ball thru 2B-1B)
3,MIA202104010,t1,0-0,2,1--,,,TBR,Brandon Lowe,Sandy Alcantara,2%,49%,Walk; Arozarena to 2B
4,MIA202104010,t1,0-0,2,12-,,,TBR,Yandy Díaz,Sandy Alcantara,3%,52%,Hit By Pitch; Arozarena to 3B; Lowe to 2B
5,MIA202104010,t1,0-0,2,123,,O,TBR,Kevin Kiermaier,Sandy Alcantara,-7%,45%,Strikeout Swinging
6,MIA202104010,b1,0-0,0,---,,O,MIA,Corey Dickerson,Tyler Glasnow,2%,47%,Groundout: 1B unassisted
7,MIA202104010,b1,0-0,1,---,,O,MIA,Starling Marte,Tyler Glasnow,2%,49%,Strikeout Swinging
8,MIA202104010,b1,0-0,2,---,,,MIA,Jesus Aguilar,Tyler Glasnow,-1%,48%,Single to 3B (Ground Ball)
9,MIA202104010,b1,0-0,2,1--,,O,MIA,Adam Duvall,Tyler Glasnow,2%,50%,Flyball: CF (Short CF-RF)
10,MIA202104010,t2,0-0,0,---,,O,TBR,Willy Adames,Sandy Alcantara,-2%,48%,Popfly: SS (Deep SS)
11,MIA202104010,t2,0-0,1,---,,O,TBR,Mike Zunino,Sandy Alcantara,-2%,46%,Foul Popfly: C (Behind Home)
12,MIA202104010,t2,0-0,2,---,,O,TBR,Tyler Glasnow,Sandy Alcantara,-1%,45%,Strikeout Looking
13,MIA202104010,b2,0-0,0,---,,O,MIA,Brian Anderson,Tyler Glasnow,2%,47%,Groundout: SS-1B
14,MIA202104010,b2,0-0,1,---,,O,MIA,Jazz Chisholm,Tyler Glasnow,2%,49%,Groundout: SS-1B (SS-2B)
15,MIA202104010,b2,0-0,2,---,,O,MIA,Jorge Alfaro,Tyler Glasnow,1%,50%,Strikeout Swinging; Alfaro out at 1B/C-1B
16,MIA202104010,t3,0-0,0,---,,O,TBR,Yoshi Tsutsugo,Sandy Alcantara,-3%,47%,Strikeout Swinging
17,MIA202104010,t3,0-0,1,---,,O,TBR,Austin Meadows,Sandy Alcantara,-2%,46%,Flyball: LF
18,MIA202104010,t3,0-0,2,---,,O,TBR,Randy Arozarena,Sandy Alcantara,-1%,45%,Groundout: 2B-1B (Deep SS-2B)
19,MIA202104010,b3,0-0,0,---,,O,MIA,Miguel Rojas,Tyler Glasnow,3%,47%,Flyball: LF (Short LF)
20,MIA202104010,b3,0-0,1,---,,O,MIA,Sandy Alcantara,Tyler Glasnow,2%,49%,Strikeout Swinging
21,MIA202104010,b3,0-0,2,---,,O,MIA,Corey Dickerson,Tyler Glasnow,1%,50%,Groundout: 1B unassisted (Weak 1B)
22,MIA202104010,t4,0-0,0,---,,,TBR,Brandon Lowe,Sandy Alcantara,7%,57%,Double to RF (Line Drive to RF Line)
23,MIA202104010,t4,0-0,0,-2-,,O,TBR,Yandy Díaz,Sandy Alcantara,-5%,52%,Lineout: CF (Deep CF)
24,MIA202104010,t4,0-0,1,-2-,,O,TBR,Kevin Kiermaier,Sandy Alcantara,-4%,48%,Strikeout Swinging
25,MIA202104010,t4,0-0,2,-2-,,O,TBR,Willy Adames,Sandy Alcantara,-4%,44%,Strikeout Swinging
26,MIA202104010,b4,0-0,0,---,,O,MIA,Starling Marte,Tyler Glasnow,3%,47%,Strikeout Swinging
27,MIA202104010,b4,0-0,1,---,,O,MIA,Jesus Aguilar,Tyler Glasnow,2%,49%,Groundout: 2B-1B
28,MIA202104010,b4,0-0,2,---,,O,MIA,Adam Duvall,Tyler Glasnow,1%,50%,Foul Popfly: 1B (1B-C into Foul Terr.)
29,MIA202104010,t5,0-0,0,---,,O,TBR,Mike Zunino,Sandy Alcantara,-3%,47%,Groundout: 3B-1B (Short 3B Line)
30,MIA202104010,t5,0-0,1,---,,O,TBR,Tyler Glasnow,Sandy Alcantara,-2%,45%,Strikeout Looking
31,MIA202104010,t5,0-0,2,---,,,TBR,Yoshi Tsutsugo,Sandy Alcantara,2%,46%,Walk
32,MIA202104010,t5,0-0,2,1--,,O,TBR,Austin Meadows,Sandy Alcantara,-3%,43%,Strikeout Swinging
33,MIA202104010,b5,0-0,0,---,,O,MIA,Brian Anderson,Tyler Glasnow,3%,46%,Flyball: RF (CF-RF)
34,MIA202104010,b5,0-0,1,---,,O,MIA,Jazz Chisholm,Tyler Glasnow,2%,49%,Lineout: LF (Deep LF-CF)
35,MIA202104010,b5,0-0,2,---,,O,MIA,Jorge Alfaro,Tyler Glasnow,1%,50%,Groundout: 2B-1B
36,MIA202104010,t6,0-0,0,---,,O,TBR,Randy Arozarena,Sandy Alcantara,-3%,47%,Groundout: SS-1B (Deep SS)
37,MIA202104010,t6,0-0,1,---,,O,TBR,Brandon Lowe,Sandy Alcantara,-2%,44%,Groundout: 1B unassisted (Weak 1B)
38,MIA202104010,t6,0-0,2,---,,O,TBR,Yandy Díaz,Sandy Alcantara,-2%,42%,Groundout: SS-1B
39,MIA202104010,b6,0-0,0,---,,O,MIA,Miguel Rojas,Tyler Glasnow,3%,46%,Strikeout Looking
40,MIA202104010,b6,0-0,1,---,,O,MIA,Magneuris Sierra,Tyler Glasnow,2%,48%,Strikeout Looking
41,MIA202104010,b6,0-0,2,---,,O,MIA,Corey Dickerson,Tyler Glasnow,2%,50%,Groundout: 2B-1B (Weak 2B)
42,MIA202104010,t7,0-0,0,---,,O,TBR,Kevin Kiermaier,Dylan Floro,-4%,46%,Groundout: P-1B (Short 1B Line)
43,MIA202104010,t7,0-0,1,---,,O,TBR,Willy Adames,Dylan Floro,-3%,43%,Strikeout Looking
44,MIA202104010,t7,0-0,2,---,,O,TBR,Mike Zunino,Dylan Floro,-2%,41%,Strikeout Looking
45,MIA202104010,b7,0-0,0,---,,O,MIA,Starling Marte,Ryan Thompson,4%,45%,Strikeout Swinging
46,MIA202104010,b7,0-0,1,---,,,MIA,Jesus Aguilar,Ryan Thompson,-4%,41%,Single to RF (Ground Ball)
47,MIA202104010,b7,0-0,1,1--,,O,MIA,Adam Duvall,Ryan Thompson,5%,46%,Flyball: SS (Deep 3B)
48,MIA202104010,b7,0-0,2,1--,,O,MIA,Brian Anderson,Ryan Thompson,4%,50%,Groundout: 2B-SS/Forceout at 2B (Weak SS-2B); Anderson to 1B
49,MIA202104010,t8,0-0,0,---,,O,TBR,Manuel Margot,Yimi Garcia,-5%,45%,Flyball: RF (Deep CF-RF)
50,MIA202104010,t8,0-0,1,---,,O,TBR,Yoshi Tsutsugo,Yimi Garcia,-3%,42%,Flyball: CF (Deep CF)
51,MIA202104010,t8,0-0,2,---,,R,TBR,Austin Meadows,Yimi Garcia,29%,71%,Home Run (Fly Ball to Deep CF-RF)
52,MIA202104010,t8,1-0,2,---,,O,TBR,Randy Arozarena,Yimi Garcia,-1%,70%,Strikeout Swinging
53,MIA202104010,b8,0-1,0,---,,O,MIA,Jazz Chisholm,Pete Fairbanks,6%,76%,Flyball: CF (Deep LF-CF)
54,MIA202104010,b8,0-1,1,---,,,MIA,Jorge Alfaro,Pete Fairbanks,-7%,69%,Single to P (Ground Ball to SS-2B)
55,MIA202104010,b8,0-1,1,1--,,O,MIA,Miguel Rojas,Pete Fairbanks,8%,77%,Lineout: LF (Deep LF)
56,MIA202104010,b8,0-1,2,1--,,,MIA,Garrett Cooper,Pete Fairbanks,-3%,74%,Alfaro Steals 2B
57,MIA202104010,b8,0-1,2,-2-,,,MIA,Garrett Cooper,Pete Fairbanks,-2%,72%,Walk
58,MIA202104010,b8,0-1,2,12-,,O,MIA,Corey Dickerson,Pete Fairbanks,12%,84%,Flyball: CF
59,MIA202104010,t9,1-0,0,---,,O,TBR,Brandon Lowe,Ross Detwiler,-2%,82%,Strikeout Swinging
60,MIA202104010,t9,1-0,1,---,,O,TBR,Yandy Díaz,Ross Detwiler,-1%,81%,Strikeout Swinging
61,MIA202104010,t9,1-0,2,---,,,TBR,Kevin Kiermaier,Ross Detwiler,1%,82%,Single to 2B (Ground Ball to 2B-1B)
62,MIA202104010,t9,1-0,2,1--,,,TBR,Willy Adames,Ross Detwiler,1%,83%,Single to LF (Ground Ball thru SS-3B Hole); Kiermaier to 2B
63,MIA202104010,t9,1-0,2,12-,,,TBR,Mike Zunino,Adam Cimber,2%,85%,Walk; Kiermaier to 3B; Adames to 2B
64,MIA202104010,t9,1-0,2,123,,O,TBR,Manuel Margot,Adam Cimber,-5%,80%,Groundout: 3B unassisted/Forceout at 3B; Margot to 1B
65,MIA202104010,b9,0-1,0,---,,O,MIA,Starling Marte,Diego Castillo,9%,89%,Strikeout Swinging
66,MIA202104010,b9,0-1,1,---,,O,MIA,Jesus Aguilar,Diego Castillo,7%,95%,Flyball: LF (Deep LF)
67,MIA202104010,b9,0-1,2,---,,O,MIA,Adam Duvall,Diego Castillo,5%,100%,Strikeout Swinging
0,SDN202104010,t1,0-0,0,---,,O,ARI,Josh Rojas,Yu Darvish,2%,52%,Groundout: 1B unassisted
1,SDN202104010,t1,0-0,1,---,,,ARI,Ketel Marte,Yu Darvish,-2%,50%,Single to 2B (Ground Ball to 2B-1B)
2,SDN202104010,t1,0-0,1,1--,,,ARI,Christian Walker,Yu Darvish,-4%,46%,Single to RF (Line Drive to Deep CF-RF); Marte to 2B
3,SDN202104010,t1,0-0,1,12-,,O,ARI,David Peralta,Yu Darvish,4%,51%,Strikeout Looking
4,SDN202104010,t1,0-0,2,12-,,R,ARI,Asdrubal Cabrera,Yu Darvish,-10%,40%,Single to LF (Line Drive to Deep LF-CF); Marte Scores; Walker to 2B
5,SDN202104010,t1,1-0,2,12-,,O,ARI,Eduardo Escobar,Yu Darvish,4%,44%,Groundout: 2B-1B (Short 1B Line)
6,SDN202104010,b1,0-1,0,---,,O,SDP,Tommy Pham,Madison Bumgarner,-2%,42%,Strikeout Swinging
7,SDN202104010,b1,0-1,1,---,,O,SDP,Fernando Tatis Jr.,Madison Bumgarner,-2%,40%,Lineout: RF (CF-RF)
8,SDN202104010,b1,0-1,2,---,,O,SDP,Manny Machado,Madison Bumgarner,-1%,39%,Lineout: LF
9,SDN202104010,t2,1-0,0,---,,O,ARI,Pavin Smith,Yu Darvish,2%,41%,Flyball: CF
10,SDN202104010,t2,1-0,1,---,,O,ARI,Stephen Vogt,Yu Darvish,1%,42%,Strikeout Swinging
11,SDN202104010,t2,1-0,2,---,,,ARI,Madison Bumgarner,Yu Darvish,-2%,40%,Double to LF (Fly Ball to Deep LF-CF)
12,SDN202104010,t2,1-0,2,-2-,,O,ARI,Josh Rojas,Yu Darvish,3%,43%,Strikeout Swinging
13,SDN202104010,b2,0-1,0,---,,O,SDP,Eric Hosmer,Madison Bumgarner,-2%,41%,Strikeout Swinging
14,SDN202104010,b2,0-1,1,---,,,SDP,Wil Myers,Madison Bumgarner,3%,44%,Walk
15,SDN202104010,b2,0-1,1,1--,,,SDP,Jake Cronenworth,Madison Bumgarner,4%,48%,Single to LF (Line Drive); Myers to 2B
16,SDN202104010,b2,0-1,1,12-,,,SDP,Jurickson Profar,Madison Bumgarner,7%,55%,Walk; Myers to 3B; Cronenworth to 2B
17,SDN202104010,b2,0-1,1,123,,RR,SDP,Victor Caratini,Madison Bumgarner,17%,72%,Single to CF (Fly Ball to CF-RF); Myers Scores; Cronenworth Scores; Profar to 3B
18,SDN202104010,b2,2-1,1,1-3,,O,SDP,Yu Darvish,Madison Bumgarner,-6%,66%,Strikeout Swinging
19,SDN202104010,b2,2-1,2,1-3,,,SDP,Tommy Pham,Madison Bumgarner,2%,68%,Hit By Pitch; Caratini to 2B
20,SDN202104010,b2,2-1,2,123,,O,SDP,Fernando Tatis Jr.,Madison Bumgarner,-6%,62%,Strikeout Looking
21,SDN202104010,t3,1-2,0,---,,,ARI,Ketel Marte,Yu Darvish,-7%,55%,Double to RF (Line Drive to Deep RF Line)
22,SDN202104010,t3,1-2,0,-2-,,O,ARI,Christian Walker,Yu Darvish,5%,60%,Popfly: SS (Weak SS-2B)
23,SDN202104010,t3,1-2,1,-2-,,O,ARI,David Peralta,Yu Darvish,4%,64%,Flyball: LF
24,SDN202104010,t3,1-2,2,-2-,,O,ARI,Asdrubal Cabrera,Yu Darvish,4%,67%,Strikeout Looking
25,SDN202104010,b3,2-1,0,---,,O,SDP,Manny Machado,Madison Bumgarner,-2%,65%,Strikeout Swinging
26,SDN202104010,b3,2-1,1,---,,R,SDP,Eric Hosmer,Madison Bumgarner,10%,76%,Home Run (Line Drive to Deep CF-RF)
27,SDN202104010,b3,3-1,1,---,,R,SDP,Wil Myers,Madison Bumgarner,8%,84%,Home Run (Fly Ball to Deep LF)
28,SDN202104010,b3,4-1,1,---,,,SDP,Jake Cronenworth,Madison Bumgarner,1%,85%,Walk
29,SDN202104010,b3,4-1,1,1--,,O,SDP,Jurickson Profar,Madison Bumgarner,-1%,84%,Groundout: C-1B; Cronenworth to 2B
30,SDN202104010,b3,4-1,2,-2-,,R,SDP,Victor Caratini,Madison Bumgarner,5%,90%,Single to LF (Line Drive to Deep LF); Cronenworth Scores
31,SDN202104010,b3,5-1,2,1--,,O,SDP,Yu Darvish,Madison Bumgarner,-1%,89%,Strikeout Looking
32,SDN202104010,t4,1-5,0,---,,O,ARI,Eduardo Escobar,Yu Darvish,2%,90%,Strikeout Looking
33,SDN202104010,t4,1-5,1,---,,,ARI,Pavin Smith,Yu Darvish,-3%,88%,Double to RF (Line Drive to Deep RF Line)
34,SDN202104010,t4,1-5,1,-2-,,O,ARI,Stephen Vogt,Yu Darvish,2%,90%,Flyball: LF (Short LF Line)
35,SDN202104010,t4,1-5,2,-2-,,O,ARI,Madison Bumgarner,Yu Darvish,2%,92%,Strikeout Looking
36,SDN202104010,b4,5-1,0,---,,O,SDP,Tommy Pham,Madison Bumgarner,-1%,91%,Flyball: LF (Deep LF-CF)
37,SDN202104010,b4,5-1,1,---,,,SDP,Fernando Tatis Jr.,Madison Bumgarner,1%,92%,Single to LF (Line Drive to Deep LF)
38,SDN202104010,b4,5-1,1,1--,,O,SDP,Manny Machado,Madison Bumgarner,0%,92%,Groundout: SS-1B; Tatis to 2B
